,name,rating,id,sentiment,director,scriptwriter,starring,genre,date,total_people,running_time
1140,斯大林格勒,6.0,6714930,0.9999999999989244,['费奥多尔·邦达尔丘克'],"['谢尔盖·斯涅日金', '伊里亚·蒂尔金']","['彼得·费奥多罗夫', '托马斯·克莱舒曼', '玛丽亚·斯莫尔尼科娃', '亚娜·斯图季琳娜', '德米特里·雷先科夫']",动作,2013-10-31(中国大陆),36266,130
1141,猎仇者,4.2,20497559,0.2674412017039751,['伏羲'],"['伏羲', '康宁']","['吴镇宇', '樊少皇', '邓紫衣', '林雪', '杨丽菁']",悬疑,2013-11-01(中国大陆),36266,85
1142,精灵旅社,7.4,21327493,0.9999999999998799,['格恩迪·塔塔科夫斯基'],"['罗伯特·斯密戈尔', '亚当·桑德勒', '托德·杜伦']","['亚当·桑德勒', '安迪·萨姆伯格', '赛琳娜·戈麦斯', '阿什·布林克夫', '凯文·詹姆斯']",喜剧,2015-10-27(中国大陆),2099,89
1143,我为相亲狂,4.0,24751825,0.004532832326965774,['韩晶'],"['王旭', '顾峥艺']","['韩雪', '杜海涛', '李佳航', '谢依霖', '冯铭潮']",喜剧,2013-11-01(中国大陆),2099,107
1144,爱·回家,9.0,1299361,0.9999999935077262,['李廷香'],['李廷香'],"['金艺芬', '俞承豪', '童孝熙', '闵京勋', '任恩敬']",剧情,2002-04-05(韩国),473,80
1145,雷神2：黑暗世界,7.3,6560058,0.9999999999999258,['阿兰·泰勒'],"['克里斯托弗·约斯特', '克里斯托弗·马库斯', '斯蒂芬·麦克菲利', '唐·佩恩', '罗伯特·罗达特', '斯坦·李', '拉里·利伯', '杰克·科比', '沃尔特·西蒙森']","['克里斯·海姆斯沃斯', '娜塔莉·波特曼', '汤姆·希德勒斯顿', '安东尼·霍普金斯', '克里斯托弗·埃克莱斯顿']",动作,2013-11-08(中国大陆/美国),473,112
1146,甜心巧克力,5.1,10567506,0.99999369118268,['筱原哲雄'],"['米子', '汤迪']","['林志玲', '池内博之', '福地佑介', '陈廷嘉', '郭念秋']",爱情,2013-11-08(中国大陆),18971,98
1147,我爱的是你爱我,5.4,20471876,0.975195113003918,['马志宇'],['马志宇'],"['张涵予', '王珞丹', '朱丹', '王柏杰', '李呈媛']",剧情,2013-11-08(中国大陆),18971,97
1148,孪生密码,3.7,10793499,0.5663785238324293,['梁凯杰'],"['李灵', '马焱', '晶凌', '李锐']","['曹操', '杨玉梅', '吉飞龙', '沈婵娟', '孙兴']",动作,2013-11-08(中国大陆),110255,96
1149,我的男男男男朋友,3.6,10766178,0.9930341850028264,['赵崇基'],"['郑东树', '李蔚思']","['汪东城', '谢娜', '李承炫', '谢依霖', '何晶晶']",喜剧,2013-11-15(中国大陆),110255,95
1150,赤焰战场2,7.0,7916027,0.9999999999560332,['迪恩·帕里索特'],"['乔·霍贝尔', '埃里希·霍贝尔', '库里·哈米尔', '沃伦·埃利斯']","['布鲁斯·威利斯', '玛丽·露易斯·帕克', '凯瑟琳·泽塔-琼斯', '海伦·米伦', '安东尼·霍普金斯']",喜剧,2013-11-15(中国大陆),12603,116
1151,地心引力,7.8,3793783,1.0,['阿方索·卡隆'],"['阿方索·卡隆', '霍纳斯·卡隆']","['桑德拉·布洛克', '乔治·克鲁尼', '艾德·哈里斯', '奥托·伊格内修森', '法尔杜特·夏尔马']",科幻,2013-11-19(中国大陆),12603,91
1152,饥饿游戏2：星火燎原,7.3,6874456,1.0,['弗朗西斯·劳伦斯'],"['西蒙·博福伊', '迈克尔·阿恩特', '苏珊·科林斯']","['詹妮弗·劳伦斯', '乔什·哈切森', '利亚姆·海姆斯沃斯', '伍迪·哈里森', '伊丽莎白·班克斯']",动作,2013-11-21(中国大陆),1132588,146
1153,暴躁天使,4.2,11600922,1.0,['赵晔'],['赵晔'],"['李治中', '苏妙玲', '黄孝传', '裘恩典', '张旭']",剧情,2013-11-22(中国大陆),1132588,90
1154,森林战士,7.3,3263814,1.0,['克里斯·韦奇'],"['詹姆士·V·哈特', '威廉·乔西', '丹尼尔·希尔', '汤姆·J·阿瑟尔', '马特·恩贝尔', '克里斯·韦奇']","['阿曼达·塞弗里德', '乔什·哈切森', '碧昂丝·诺尔斯', '科林·法瑞尔', '克里斯托弗·沃尔兹']",动画,2013-11-29(中国大陆),5546,102
1155,野草莓,8.7,1293071,1.0,['英格玛·伯格曼'],['英格玛·伯格曼'],"['维克多·斯约斯特洛姆', '毕比·安德松', '英格丽·图林', '古纳尔·布约恩施特兰德', '尤兰·辛达尔']",剧情,1957-12-26(瑞典),5546,91
1156,郑和1405：魔海寻踪,4.6,10736409,0.595498073682595,"['朱义昌', '高毅']","['韩素平', '王菡']",['张靓颖'],动画,2013-11-29(中国大陆),2504,102
1157,无人区,8.1,3804891,0.9999995312963005,['宁浩'],"['述平', '邢爱娜', '崔斯韦', '王红卫', '尚可', '宁浩']","['徐峥', '黄渤', '余男', '多布杰', '王双宝']",剧情,2013-12-03(中国大陆),2504,117
1158,四大名捕2,4.8,10604892,0.9999999992898769,"['陈嘉上', '秦小珍']","['陈嘉上', '陈淑贤', '王思敏', '谭广源', '吕冠南', '温瑞安']","['邓超', '刘亦菲', '邹兆龙', '郑中基', '黄秋生']",动作,2013-12-06(中国大陆),22082,118
1159,风暴,6.4,20388198,0.9999999999999996,['袁锦麟'],['袁锦麟'],"['刘德华', '姚晨', '林家栋', '胡军', '吕良伟']",动作,2013-12-12(中国大陆),22082,104
1160,我的美丽王国,3.3,11526508,0.9999374196281295,['麦咏麟'],['辛苑子'],"['周秀娜', '汪东城', '陈汉典', '巩新亮', '顾璇']",喜剧,2013-12-13(中国大陆),106,87
1162,私人订制,5.6,10605978,0.9999999999999647,['冯小刚'],['王朔'],"['葛优', '白百何', '李小璐', '郑恺', '范伟']",喜剧,2013-12-19(中国大陆),105570,118
1163,警察故事2013,5.7,20266753,1.0,['丁晟'],['丁晟'],"['成龙', '刘烨', '景甜', '殷桃', '那威']",剧情,2013-12-24(中国大陆),105570,108
1164,中国好声音之为你转身,2.6,25741108,0.1743713029073578,['蔡於位'],['史益鑫'],"['吴莫愁', '李代沫', '张玮', '丁丁', '张赫宣']",剧情,2013-12-27(中国大陆),127300,95
1165,青蛙王国,6.6,19962596,1.0,['尼尔森·申'],"['郑立国', '彭飞']","['石班瑜', '姜瑰瑾', '刘杰']",动画,2013-12-28(中国大陆),127300,88
1166,太空熊猫历险记,3.5,24743729,0.30952634964491466,['郑成峰'],['郑成峰'],"['易小寅', '苏俣', '乔菲菲', '李溯', '张馨予']",动画,2013-12-28(中国大陆),10711,84
1167,奥林匹斯的陷落,6.3,10743974,0.9999999999999984,['安东尼·福奎阿'],"['克赖顿·罗森博格', '凯特琳·贝内迪克特']","['杰拉德·巴特勒', '艾伦·艾克哈特', '芬利·雅克布森', '迪伦·麦克德莫特', '尹成植']",动作,2013-12-29(中国大陆),10711,114
1168,等风来,5.6,10833923,0.999999986352818,['滕华涛'],['鲍鲸鲸'],"['倪妮', '井柏然', '刘雅瑟', '张子萱', '刘孜']",喜剧,2013-12-31(中国大陆),61477,107
1169,圣杯神器：骸骨之城,5.4,4126925,0.9999999999875557,['哈罗德·兹瓦特'],"['杰西卡·波斯蒂戈', '卡珊德拉·克莱尔']","['莉莉·柯林斯', '杰米·坎贝尔·鲍尔', '凯文·席格斯', '杰迈玛·韦斯特', '罗伯特·席安']",动作,2014-01-03(中国大陆),61477,130
1171,安德的游戏,6.9,5323957,0.9999999999996121,['加文·胡德'],"['加文·胡德', '奥森·斯科特·卡德']","['阿萨·巴特菲尔德', '哈里森·福特', '海莉·斯坦菲尔德', '阿比盖尔·布蕾斯琳', '本·金斯利']",动作,2014-01-07(中国大陆),185,114
1172,神偷奶爸2,8.0,4915857,0.9999999978110437,"['皮埃尔·柯芬', '克里斯·雷纳德']","['辛科·保罗', '肯·道里欧']","['史蒂夫·卡瑞尔', '克里斯汀·韦格', '本杰明·布拉特', '米兰达·卡斯格拉夫', '拉塞尔·布兰德']",喜剧,2014-01-10(中国大陆),1418,99
1173,夺命地铁,6.9,20497633,1.0,['安东·梅格尔季切夫'],"['丹尼斯·库雷舍夫', '维多利亚·叶夫谢耶娃']","['谢尔盖·普斯科帕里斯', '阿纳托利·比利', '斯维特拉纳·库德钦科娃', '安菲萨·梅德韦迭娃', '亚力克萨·巴杜科夫']",剧情,2014-01-10(中国大陆),1418,107
1174,早安，冬日海,4.8,25744252,0.9999841036613997,['胡涵清'],"['秦铭禧', '甘世佳']","['张子文', '任容萱', '钱泳辰']",爱情,2014-01-10(中国大陆),2586,93
1175,桔子的天空,7.3,25861612,0.9999999999997695,['徐鸿钧'],['崔民'],"['李万年', '武东博']",剧情,2015-01-15(陕西地区),2586,98
1176,一触即发,5.7,3014957,0.9999999967138335,['肯尼思·布拉纳'],"['亚当·科扎德', '大卫·凯普', '汤姆·克兰西']","['克里斯·派恩', '凯文·科斯特纳', '肯尼思·布拉纳', '凯拉·奈特莉', '嘉玛·陈']",剧情,2014-01-17(美国/中国大陆),692,105
1177,熊出没之夺宝熊兵,6.4,24753811,0.9999999985729859,"['丁亮', '刘富源']","['刘富源', '徐芸', '江波', '崔铁志', '万秦', '姜璐', '戴悫', '张金', '林超', '刘服华', '陈为强', '叶天龙', '林汇达', '黄燕']","['张秉君', '张伟', '谭笑', '陈光', '孙尧东']",喜剧,2014-01-17(中国大陆),692,95
1178,石斛兰,3.2,25807588,0.017877068063224533,['王崴'],"['王崴', '林子']","['成国栋', '古典', '戴江', '覃可言', '李昂']",剧情,2014-01-18(中国大陆),4456,118
1179,巴啦啦小魔仙之魔法的考验,3.3,25791073,0.9575873339958941,"['于人', '刘浩']","['齐圆', '李冠萱']","['陈雨薇', '赵今麦', '刘黛希', '王慧', '徐可']",儿童,2014-01-23(中国大陆),4456,90
1180,前任攻略,6.2,24751754,0.9999999999999762,['田羽生'],"['田羽生', '史晨赟', '刘伯翰', '牛新瑶']","['韩庚', '姚星彤', '郑恺', '王丽坤', '班嘉佳']",喜剧,2014-01-31(中国大陆),5618,108
1182,大话天仙,3.0,4913222,0.021147004074732134,['刘镇伟'],['刘镇伟'],"['孙俪', '郑中基', '郑伊健', '方力申', '郭德纲']",喜剧,2014-02-02(中国大陆),5686,91
1183,冰雪奇缘,8.3,4202982,1.0,"['克里斯·巴克', '珍妮弗·李']","['珍妮弗·李', '克里斯·巴克', '安徒生']","['克里斯汀·贝尔', '伊迪娜·门泽尔', '乔纳森·格罗夫', '乔什·加德', '圣蒂诺·方塔纳']",喜剧,2014-02-05(中国大陆),5686,102
1184,过界男女,5.6,19944289,1.0,['刘韵文'],['刘韵文'],"['刘嘉玲', '陈坤', '田沅', '车婉婉', '郑丹瑞']",剧情,2014-02-14(中国大陆),284,94
1185,江南爱情故事,5.1,25761527,0.9999993992117434,['任鹏'],['卢冬红'],"['沈秋雨', '沈涛', '王欢', '呼延晓辉', '张恩齐']",爱情,2014-02-14(中国大陆),284,94
1186,菊花台,3.1,20256501,0.9999441242388296,"['范秀明', '刘海波']","['李斌', '黄乾生']","['夏一瑶', '黄海', '苏濛濛', '宋来运']",爱情,2014-02-14(中国大陆),27052,90
1187,李可乐寻人记,5.9,10574621,0.06652674582031448,['周伟'],"['李承鹏', '朱可欣']","['喻恩泰', '谭卓', '王澜霏', '秦卫东', '李彧']",喜剧,2014-02-21(中国大陆),27052,92
1188,命运派对,5.5,25758005,1.0,['何康'],"['何康', '罗佩清', '陈肇忠', '麦欣恩']","['黄贯中', '谢安琪', '关楚耀', '泰迪·罗宾', '刘浩龙']",剧情,2013-11-28(香港),43064,93
1189,夺樽,3.2,24525721,0.03923060773443188,"['张新亚', '陈晓雷']",['邹丽莎'],"['王洪祥', '翁家明', '王姬', '平安', '淳于珊珊']",剧情,2014-02-28(中国大陆),43064,90
1190,狂舞派,7.3,21360412,1.0,['黄修平'],"['黄修平', '陈心遥', '陈大利']","['颜卓灵', '蔡瀚亿', '杨乐文', '范颖儿', 'Tommy ""Guns"" Ly']",剧情,2013-08-08(香港),2788,111
1191,火鸡总动员,6.0,5154496,0.999999999997842,['吉米·海沃德'],"['吉米·海沃德', '斯科特·摩西尔', '大卫·I·斯特恩', '约翰·J·施特劳斯']","['欧文·威尔逊', '伍迪·哈里森', '艾米·波勒', '武井乔治', '科尔姆·米尼']",喜剧,2014-03-07(中国大陆),2788,91
1192,恋者多喜欢,4.2,19944572,0.9999999999989242,['白承勋'],['闫国琦'],"['胡兵', '刘涛', '马静怡', '连晋', '崔准硕']",喜剧,2014-03-07(中国大陆),43064,90
1193,甜蜜杀机,6.0,21765841,0.002044858322816201,['连奕琦'],"['于尚民', '陈嘉振', '连奕琦']","['苏有朋', '林依晨', '吴中天', '雷洪', '郎祖筠']",喜剧,2014-03-07(中国大陆),43064,101
1194,兰亭,6.9,19995496,0.9999996323390947,['肖风'],['程晓玲'],"['应岳飞', '段凤娇', '凌霄', '林一航', '吴潇娜']",剧情,2014-03-08(中国大陆),1038,108
1195,极品飞车,7.2,20257326,0.9999999998412721,['斯科特·沃'],"['乔治·盖汀斯', '约翰·盖汀斯']","['亚伦·保尔', '达科塔·约翰逊', '伊莫琴·普茨', '迈克尔·基顿', '多米尼克·库珀']",剧情,2014-03-14(美国/中国大陆),1038,130
1196,雪国列车,7.3,3071441,0.9999999999160971,['奉俊昊'],"['奉俊昊', '凯利·玛斯特森', '雅克·勒布', '本杰明·罗格朗', '让-马克·罗切特']","['克里斯·埃文斯', '杰米·贝尔', '宋康昊', '蒂尔达·斯文顿', '艾德·哈里斯']",剧情,2014-03-17(中国大陆),8936,125
1197,蓝可儿之旅,4.8,24883793,0.9999994939900181,['汪洋'],"['陈乐', '汪阳']",['李漫荻'],悬疑,2014-03-20(中国大陆),8936,38
1198,警察日记,6.4,20426973,1.0,['宁瀛'],['宁岱'],"['王景春', '陈维涵', '孙亮', '侯岩松', '袁利坚']",剧情,2014-03-21(中国大陆),35845,110
1199,英雄之战,3.1,25723081,0.9999996624943703,['虞军豪'],"['虞军豪', '冯华']","['陆毅', '何润东', '魏伊', '张志康', '侯勇']",动作,2014-03-21(中国大陆),35845,90
1200,天才眼镜狗,7.4,3101548,0.9999999999961338,['罗伯·明可夫'],"['杰伊·沃德', '克雷格·赖特']","['泰·布利尔', '麦克斯·查尔斯', '罗莉·弗雷泽', '吉约姆·阿瑞托斯', '帕特里斯·A·缪吉克']",喜剧,2014-03-28(中国大陆),15304,92
1201,驯龙骑士,5.8,5153144,0.46070993722775544,['曼努埃尔·西西里阿'],"['马修·雅各布斯', '曼努埃尔·西西里阿']","['安东尼奥·班德拉斯', '詹姆斯·卡沙莫', '迈克尔·卡尔金', '查尔斯·丹斯', '塔姆欣·伊格顿']",动画,2014-03-28(中国大陆),15304,90
1202,我在路上最爱你,3.5,6147308,0.9756600915132485,['金丰起'],['金丰起'],"['黄圣依', '池珍熙', '车秀妍', '文章', '张少华']",剧情,2014-03-28(中国大陆),33,94
1203,三小强,5.5,25837230,0.1665335948332488,['傅燕'],['柯德涛'],"['韩波', '刘沛', '泽飞', '刘宇静', '柯德涛']",喜剧,2014-04-04(中国大陆),33,80
1204,笔仙惊魂3,3.2,25828701,0.008888346421297322,['关尔'],"['梁潇潇', '朱孛']","['余心恬', '郭艳', '郭鑫', '郎鹏', '付曼']",悬疑,2014-04-04(中国大陆),44,93
1205,特工艾米拉,2.8,25756355,0.9980097380591583,['徐宏辉'],"['徐宏辉', '啸杨', '焦婷婷', '戎川']","['许绍洋', '吴靖萱', '秦沛', '连凯', '梁家仁']",动作,2014-04-11(中国大陆),44,96
1206,硬汉奶爸,4.1,21327518,0.999999999778898,['李奥'],"['卢卫卫', '李奥']","['刘承俊', '刘芸', '蓝心妍', '王一鸣', '狄威']",喜剧,2014-04-11(中国大陆),4863,86
1207,再爱一次好不好,3.8,20451336,0.9999999998686198,['征长张'],['孙夜晓'],"['贺刚', '刘冬', '赵露', '刘韦伯', '吴永伦']",喜剧,2014-04-11(中国大陆),4863,94
1208,追爱大布局,6.0,23163938,0.9999999999797897,['赖俊羽'],"['李佳颖', '苏照彬']","['陈柏霖', '陈意涵', '郭书瑶', '姜康哲', '安唯绫']",喜剧,2014-04-15(中国大陆),33318,101
1209,图兰朵,8.1,2050612,0.9985390538676919,['Mario Lanfranchi'],"['Giuseppe Adami', 'Renato Simoni']","['Mario Borriello', 'Mario Carlin', 'Plinio Clabassi', '弗兰科·科莱里', 'Nino del Sole']",歌舞,1958-01-01(意大利),33318,123
1210,魔警,5.9,20515977,1.0,['林超贤'],"['吴炜伦', '林超贤']","['吴彦祖', '张家辉', '思漩', '安志杰', '廖启智']",动作,2014-04-18(中国大陆/香港),214,112
1211,爱你一世一生,3.0,25708937,0.38306470712250185,"['麦咏麟', '何振华']","['吴卫捷', '麦咏麟', '何振华']","['李小萌', '邹东孝', '盖玺', '黄一飞', '朱咪咪']",爱情,2014-04-18(中国大陆),214,85
1212,冰封：重生之门,3.6,6973460,0.4586096692662077,['罗永昌'],['林逢'],"['甄子丹', '王宝强', '黄圣依', '任达华', '喻亢']",喜剧,2014-04-25(中国大陆),16636,91
1213,催眠大师,7.6,24743711,1.0,['陈正道'],"['任鹏', '陈正道']","['徐峥', '莫文蔚', '胡静', '吕中', '王耀庆']",剧情,2014-04-29(中国大陆),16636,104
1214,赞鸟历险记,6.6,3927791,0.9999958022007432,['韦恩·索恩利'],"['卡蜜拉·布勃纳-卡斯特丽兹', '安德鲁·库克', '拉菲艾拉·德尔·多恩', '汤姆·肯尼', '基尔·默里', '布伦特·帕尔默', '尼克·拉比诺维茨', '安东尼·希尔瓦斯顿', '韦恩·索恩利', '林赛·范·布雷克']","['伦纳德·尼莫伊', '杰里米·苏莱泽', '阿比盖尔·布蕾斯琳', '杰夫·高布伦', '塞缪尔·杰克逊']",喜剧,2014-04-30(中国大陆),2972,83
1215,考拉大冒险,5.4,7057975,0.4571088275644334,['李景浩'],"['斯科特·克莱文杰', '克里斯·登克', '蒂莫西·韦恩·彼得内尔']","['查理·比尤利', '利尔·托娃·布林克夫', '艾伦·卡明', '蒂姆·克里', '克里斯·埃杰利']",动画,2014-05-01(中国大陆),2972,85
1216,怖偶,2.9,10543682,0.9981443711008793,['王松'],"['唐明智', '韩梦泽', '渠水清']","['郑昊', '小彩旗', '阚清子', '贾伟']",悬疑,2014-05-07(中国大陆),20592,88
1217,人间·小团圆,5.4,24736526,0.9999999991728428,['彭浩翔'],['彭浩翔'],"['古天乐', '曾志伟', '杨千嬅', '梁咏琪', '吴孟达']",剧情,2014-05-08(中国大陆/香港),20592,93
1218,近距离击杀,5.9,19997896,0.9998438634152296,['孙铁'],"['孙小杭', '章笛沙']","['董勇', '巫刚', '张煊赫', '李思博', '刘奕']",剧情,2014-05-09(中国大陆),4579,90
1219,渴望的青春,3.6,25871713,0.9539344210830492,['马雍'],"['刘先畅', '刘训']","['吴昊泽', '张晏精', '何婷贤', '李夏佩', '赵斌']",剧情,2014-05-09(中国大陆),4579,107
1220,城市游戏,3.2,20284939,0.9999999986569374,"['鲍勃·布朗', '张鹏']",['鲍勃·布朗'],"['窦骁', '陈妍希', '释小龙', '叶青', '周韦彤']",动作,2014-05-16(中国大陆),195,87
1221,第一眼爱情,3.9,25704425,1.0,['李妮'],['刘一煊'],"['陈志朋', '洪辰', '刘一煊', '姜武', '罗立群']",爱情,2014-05-16(中国大陆),195,100
1222,X战警：逆转未来,8.2,10485647,1.0,['布莱恩·辛格'],"['西蒙·金伯格', '简·古德曼', '马修·沃恩']","['休·杰克曼', '詹姆斯·麦卡沃伊', '迈克尔·法斯宾德', '詹妮弗·劳伦斯', '哈莉·贝瑞']",剧情,2014-05-23(美国/中国大陆),44922,131
1223,心咒,2.8,24695967,0.009291090014530656,['李唯劼'],"['唐川', '李唯劼', '右铮']","['朱智勋', '徐洁儿', '刘芷汐', '张亚希', '陆嘉浩']",悬疑,2014-05-23(中国大陆),44922,95
1225,潜艇总动员4：章鱼奇遇记,4.0,25804446,0.040706768712459374,['何子力'],"['何子力', '柯德涛']","['蒋可', '王晓彤', '李晔', '孙宁芳', '范楚绒']",喜剧,2014-05-30(中国大陆),1853,80
1226,辛巴达历险记2,3.7,25844367,0.9998702914078809,"['顾培欣', 'Benpineko']","['顾培欣', 'Benpineko']","['杨鸥', '黄莺', '杨梦露', '谢添天', '夏磊']",喜剧,2014-05-30(中国大陆),128284,88
1227,太空熊猫总动员,2.5,25844581,0.0001312006504925467,['郑成峰'],"['郑成峰', '于昂', '刘飞']","['易小寅', '敖磊', '左昕祺', '李溯', '雷鬼']",喜剧,2014-05-31(中国大陆),128284,75
